"","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety"
"1",0.933333333333333,0.9375,0.937347222222222,0.934166666666667,0.923333333333333,0.927777777777778,0.966666666666667,1,1,0.933333333333333,0.9375,0.937347222222222,0.934166666666667,0.923333333333333,0.927777777777778,0.966666666666667,1,1,0.933333333333333,0.9375,0.937347222222222,0.934166666666667,0.923333333333333,0.927777777777778,0.966666666666667,1,1
"2",0.933333333333333,0.9375,0.937333333333333,0.934,0.923333333333333,0.927777777777778,0.966666666666667,1,1,0.933333333333333,0.9375,0.937333333333333,0.934,0.923333333333333,0.927777777777778,0.966666666666667,1,1,0.933333333333333,0.9375,0.937333333333333,0.934,0.923333333333333,0.927777777777778,0.966666666666667,1,1
"3",0.833333333333333,0.836111111111111,0.836694444444444,0.8775,0.883333333333333,0.938888888888889,0.980555555555556,1,1,0.833333333333333,0.836111111111111,0.836694444444444,0.8775,0.883333333333333,0.938888888888889,0.980555555555556,1,1,0.833333333333333,0.836111111111111,0.836694444444444,0.8775,0.883333333333333,0.938888888888889,0.980555555555556,1,1
"4",0.9,0.9025,0.903361111111111,0.911166666666667,0.918888888888889,0.938888888888889,0.980555555555556,1,1,0.9,0.9025,0.903361111111111,0.911166666666667,0.918888888888889,0.938888888888889,0.980555555555556,1,1,0.9,0.9025,0.903361111111111,0.911166666666667,0.918888888888889,0.938888888888889,0.980555555555556,1,1
"5",0.8,0.800833333333333,0.801597222222222,0.836166666666667,0.842222222222222,0.8875,0.930555555555556,0.9,1,0.8,0.800833333333333,0.801597222222222,0.836166666666667,0.842222222222222,0.8875,0.930555555555556,0.9,1,0.8,0.800833333333333,0.801597222222222,0.836166666666667,0.842222222222222,0.8875,0.930555555555556,0.9,1
"6",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7",0.933333333333333,0.933333333333333,0.932375,0.966166666666667,0.963333333333333,1,1,1,1,0.933333333333333,0.933333333333333,0.932375,0.966166666666667,0.963333333333333,1,1,1,1,0.933333333333333,0.933333333333333,0.932375,0.966166666666667,0.963333333333333,1,1,1,1
"8",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11",0.666666666666667,0.667222222222222,0.667875,0.673666666666667,0.671111111111111,0.716666666666667,0.761111111111111,0.866666666666667,0.666666666666667,0.666666666666667,0.667222222222222,0.667875,0.673666666666667,0.671111111111111,0.716666666666667,0.761111111111111,0.866666666666667,0.666666666666667,0.666666666666667,0.667222222222222,0.667875,0.673666666666667,0.671111111111111,0.716666666666667,0.761111111111111,0.866666666666667,0.666666666666667
"12",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13",0.733333333333333,0.729166666666667,0.72675,0.734,0.744444444444444,0.727777777777778,0.727777777777778,0.694444444444444,1,0.733333333333333,0.729166666666667,0.72675,0.734,0.744444444444444,0.727777777777778,0.727777777777778,0.694444444444444,1,0.733333333333333,0.729166666666667,0.72675,0.734,0.744444444444444,0.727777777777778,0.727777777777778,0.694444444444444,1
