"","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety"
"60",0.8,0.799861111111111,0.799951388888889,0.8135,0.817222222222222,0.859027777777778,0.815277777777778,0.913888888888889,0.833333333333333,0.8,0.799861111111111,0.799951388888889,0.8135,0.817222222222222,0.859027777777778,0.815277777777778,0.913888888888889,0.833333333333333,0.8,0.799861111111111,0.799951388888889,0.8135,0.817222222222222,0.859027777777778,0.815277777777778,0.913888888888889,0.833333333333333
"61",0.633333333333333,0.633333333333333,0.634888888888889,0.6315,0.646666666666667,0.661805555555556,0.563888888888889,0.636111111111111,0.666666666666667,0.633333333333333,0.633333333333333,0.634888888888889,0.6315,0.646666666666667,0.661805555555556,0.563888888888889,0.636111111111111,0.666666666666667,0.633333333333333,0.633333333333333,0.634888888888889,0.6315,0.646666666666667,0.661805555555556,0.563888888888889,0.636111111111111,0.666666666666667
"62",0.733333333333333,0.733333333333333,0.733611111111111,0.818833333333333,0.802222222222222,0.824305555555556,0.869444444444444,0.905555555555556,0.833333333333333,0.733333333333333,0.733333333333333,0.733611111111111,0.818833333333333,0.802222222222222,0.824305555555556,0.869444444444444,0.905555555555556,0.833333333333333,0.733333333333333,0.733333333333333,0.733611111111111,0.818833333333333,0.802222222222222,0.824305555555556,0.869444444444444,0.905555555555556,0.833333333333333
"63",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64",0.766666666666667,0.766666666666667,0.766611111111111,0.85475,0.847777777777778,0.850694444444444,0.909722222222222,0.911111111111111,1,0.766666666666667,0.766666666666667,0.766611111111111,0.85475,0.847777777777778,0.850694444444444,0.909722222222222,0.911111111111111,1,0.766666666666667,0.766666666666667,0.766611111111111,0.85475,0.847777777777778,0.850694444444444,0.909722222222222,0.911111111111111,1
"65",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",0.6,0.600833333333333,0.60125,0.6195,0.617777777777778,0.626388888888889,0.694444444444444,0.672222222222222,0.833333333333333,0.6,0.600833333333333,0.60125,0.6195,0.617777777777778,0.626388888888889,0.694444444444444,0.672222222222222,0.833333333333333,0.6,0.600833333333333,0.60125,0.6195,0.617777777777778,0.626388888888889,0.694444444444444,0.672222222222222,0.833333333333333
"67",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"68",0.866666666666667,0.865277777777778,0.864416666666667,0.891333333333333,0.901666666666667,0.876388888888889,0.922222222222222,0.988888888888889,1,0.866666666666667,0.865277777777778,0.864416666666667,0.891333333333333,0.901666666666667,0.876388888888889,0.922222222222222,0.988888888888889,1,0.866666666666667,0.865277777777778,0.864416666666667,0.891333333333333,0.901666666666667,0.876388888888889,0.922222222222222,0.988888888888889,1
"69",0.866666666666667,0.865555555555556,0.864770833333333,0.889833333333333,0.898333333333333,0.872916666666667,0.913888888888889,0.977777777777778,1,0.866666666666667,0.865555555555556,0.864770833333333,0.889833333333333,0.898333333333333,0.872916666666667,0.913888888888889,0.977777777777778,1,0.866666666666667,0.865555555555556,0.864770833333333,0.889833333333333,0.898333333333333,0.872916666666667,0.913888888888889,0.977777777777778,1
"70",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"71",0.633333333333333,0.633472222222222,0.633055555555555,0.688583333333333,0.682777777777778,0.696527777777778,0.680555555555556,0.794444444444445,0.833333333333333,0.633333333333333,0.633472222222222,0.633055555555555,0.688583333333333,0.682777777777778,0.696527777777778,0.680555555555556,0.794444444444445,0.833333333333333,0.633333333333333,0.633472222222222,0.633055555555555,0.688583333333333,0.682777777777778,0.696527777777778,0.680555555555556,0.794444444444445,0.833333333333333
"72",0.616666666666667,0.618611111111111,0.617798611111111,0.601833333333333,0.592777777777778,0.649305555555556,0.680555555555556,0.725,0.666666666666667,0.616666666666667,0.618611111111111,0.617798611111111,0.601833333333333,0.592777777777778,0.649305555555556,0.680555555555556,0.725,0.666666666666667,0.616666666666667,0.618611111111111,0.617798611111111,0.601833333333333,0.592777777777778,0.649305555555556,0.680555555555556,0.725,0.666666666666667
"73",0.666666666666667,0.664583333333333,0.664715277777778,0.72325,0.739444444444444,0.7875,0.729166666666667,0.802777777777778,0.833333333333333,0.666666666666667,0.664583333333333,0.664715277777778,0.72325,0.739444444444444,0.7875,0.729166666666667,0.802777777777778,0.833333333333333,0.666666666666667,0.664583333333333,0.664715277777778,0.72325,0.739444444444444,0.7875,0.729166666666667,0.802777777777778,0.833333333333333
"74",0.8,0.800833333333333,0.800583333333333,0.77625,0.77,0.761111111111111,0.743055555555556,0.808333333333333,0.833333333333333,0.8,0.800833333333333,0.800583333333333,0.77625,0.77,0.761111111111111,0.743055555555556,0.808333333333333,0.833333333333333,0.8,0.800833333333333,0.800583333333333,0.77625,0.77,0.761111111111111,0.743055555555556,0.808333333333333,0.833333333333333
"75",0.966666666666667,0.967083333333333,0.967493055555556,0.964,0.966111111111111,0.957638888888889,0.975,1,1,0.966666666666667,0.967083333333333,0.967493055555556,0.964,0.966111111111111,0.957638888888889,0.975,1,1,0.966666666666667,0.967083333333333,0.967493055555556,0.964,0.966111111111111,0.957638888888889,0.975,1,1
"76",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"77",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"82",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"85",0.933333333333333,0.933333333333333,0.933395833333333,0.965333333333333,0.971666666666667,1,1,1,1,0.933333333333333,0.933333333333333,0.933395833333333,0.965333333333333,0.971666666666667,1,1,1,1,0.933333333333333,0.933333333333333,0.933395833333333,0.965333333333333,0.971666666666667,1,1,1,1
"86",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"88",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"90",0.516666666666667,0.516111111111111,0.515270833333333,0.581166666666667,0.572222222222222,0.616666666666667,0.569444444444444,0.597222222222222,0.666666666666667,0.516666666666667,0.516111111111111,0.515270833333333,0.581166666666667,0.572222222222222,0.616666666666667,0.569444444444444,0.597222222222222,0.666666666666667,0.516666666666667,0.516111111111111,0.515270833333333,0.581166666666667,0.572222222222222,0.616666666666667,0.569444444444444,0.597222222222222,0.666666666666667
"91",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",0.85,0.848472222222222,0.848319444444444,0.91975,0.921111111111111,0.918055555555556,0.929166666666667,0.9,1,0.85,0.848472222222222,0.848319444444444,0.91975,0.921111111111111,0.918055555555556,0.929166666666667,0.9,1,0.85,0.848472222222222,0.848319444444444,0.91975,0.921111111111111,0.918055555555556,0.929166666666667,0.9,1
"96",0.833333333333333,0.834305555555556,0.834368055555555,0.84725,0.86,0.845833333333333,0.841666666666667,0.938888888888889,1,0.833333333333333,0.834305555555556,0.834368055555555,0.84725,0.86,0.845833333333333,0.841666666666667,0.938888888888889,1,0.833333333333333,0.834305555555556,0.834368055555555,0.84725,0.86,0.845833333333333,0.841666666666667,0.938888888888889,1
"97",0.866666666666667,0.866666666666667,0.866493055555556,0.8995,0.901111111111111,0.919444444444445,0.888888888888889,0.95,1,0.866666666666667,0.866666666666667,0.866493055555556,0.8995,0.901111111111111,0.919444444444445,0.888888888888889,0.95,1,0.866666666666667,0.866666666666667,0.866493055555556,0.8995,0.901111111111111,0.919444444444445,0.888888888888889,0.95,1
"98",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"99",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100",0.716666666666667,0.714861111111111,0.7155625,0.73425,0.751111111111111,0.724305555555556,0.775,0.827777777777778,1,0.716666666666667,0.714861111111111,0.7155625,0.73425,0.751111111111111,0.724305555555556,0.775,0.827777777777778,1,0.716666666666667,0.714861111111111,0.7155625,0.73425,0.751111111111111,0.724305555555556,0.775,0.827777777777778,1
"101",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",0.666666666666667,0.666388888888889,0.666097222222222,0.683166666666667,0.689444444444445,0.645833333333333,0.616666666666667,0.675,0.833333333333333,0.666666666666667,0.666388888888889,0.666097222222222,0.683166666666667,0.689444444444445,0.645833333333333,0.616666666666667,0.675,0.833333333333333,0.666666666666667,0.666388888888889,0.666097222222222,0.683166666666667,0.689444444444445,0.645833333333333,0.616666666666667,0.675,0.833333333333333
"104",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",0.933333333333333,0.931944444444444,0.931166666666667,0.94925,0.94,0.952083333333333,0.926388888888889,0.972222222222222,0.833333333333333,0.933333333333333,0.931944444444444,0.931166666666667,0.94925,0.94,0.952083333333333,0.926388888888889,0.972222222222222,0.833333333333333,0.933333333333333,0.931944444444444,0.931166666666667,0.94925,0.94,0.952083333333333,0.926388888888889,0.972222222222222,0.833333333333333
"110",0.733333333333333,0.733333333333333,0.7345625,0.7825,0.776666666666667,0.771527777777778,0.773611111111111,0.883333333333333,1,0.733333333333333,0.733333333333333,0.7345625,0.7825,0.776666666666667,0.771527777777778,0.773611111111111,0.883333333333333,1,0.733333333333333,0.733333333333333,0.7345625,0.7825,0.776666666666667,0.771527777777778,0.773611111111111,0.883333333333333,1
"111",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",0.933333333333333,0.933333333333333,0.933916666666667,0.963333333333333,0.959444444444444,1,1,1,1,0.933333333333333,0.933333333333333,0.933916666666667,0.963333333333333,0.959444444444444,1,1,1,1,0.933333333333333,0.933333333333333,0.933916666666667,0.963333333333333,0.959444444444444,1,1,1,1
"113",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"114",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",0.8,0.8,0.799479166666667,0.8235,0.825555555555556,0.804166666666667,0.818055555555556,0.9,1,0.8,0.8,0.799479166666667,0.8235,0.825555555555556,0.804166666666667,0.818055555555556,0.9,1,0.8,0.8,0.799479166666667,0.8235,0.825555555555556,0.804166666666667,0.818055555555556,0.9,1
"116",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",0.583333333333333,0.582916666666667,0.582916666666667,0.654333333333333,0.657222222222222,0.702777777777778,0.645833333333333,0.677777777777778,0.833333333333333,0.583333333333333,0.582916666666667,0.582916666666667,0.654333333333333,0.657222222222222,0.702777777777778,0.645833333333333,0.677777777777778,0.833333333333333,0.583333333333333,0.582916666666667,0.582916666666667,0.654333333333333,0.657222222222222,0.702777777777778,0.645833333333333,0.677777777777778,0.833333333333333
"118",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"119",0.566666666666667,0.566666666666667,0.567298611111111,0.605166666666667,0.615,0.645138888888889,0.558333333333333,0.663888888888889,0.833333333333333,0.566666666666667,0.566666666666667,0.567298611111111,0.605166666666667,0.615,0.645138888888889,0.558333333333333,0.663888888888889,0.833333333333333,0.566666666666667,0.566666666666667,0.567298611111111,0.605166666666667,0.615,0.645138888888889,0.558333333333333,0.663888888888889,0.833333333333333
"120",0.566666666666667,0.566666666666667,0.567152777777778,0.605666666666667,0.621111111111111,0.648611111111111,0.563888888888889,0.663888888888889,0.833333333333333,0.566666666666667,0.566666666666667,0.567152777777778,0.605666666666667,0.621111111111111,0.648611111111111,0.563888888888889,0.663888888888889,0.833333333333333,0.566666666666667,0.566666666666667,0.567152777777778,0.605666666666667,0.621111111111111,0.648611111111111,0.563888888888889,0.663888888888889,0.833333333333333
"121",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122",0.566666666666667,0.564166666666667,0.565645833333333,0.642916666666667,0.668888888888889,0.693055555555556,0.681944444444444,0.658333333333333,0.666666666666667,0.566666666666667,0.564166666666667,0.565645833333333,0.642916666666667,0.668888888888889,0.693055555555556,0.681944444444444,0.658333333333333,0.666666666666667,0.566666666666667,0.564166666666667,0.565645833333333,0.642916666666667,0.668888888888889,0.693055555555556,0.681944444444444,0.658333333333333,0.666666666666667
"123",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"124",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"125",0.633333333333333,0.633333333333333,0.634361111111111,0.652583333333333,0.696111111111111,0.681944444444444,0.643055555555555,0.597222222222222,0.666666666666667,0.633333333333333,0.633333333333333,0.634361111111111,0.652583333333333,0.696111111111111,0.681944444444444,0.643055555555555,0.597222222222222,0.666666666666667,0.633333333333333,0.633333333333333,0.634361111111111,0.652583333333333,0.696111111111111,0.681944444444444,0.643055555555555,0.597222222222222,0.666666666666667
"126",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"127",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"128",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"129",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"130",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"131",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
