"","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety"
"1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",0.866666666666667,0.866666666666667,0.866868055555556,0.930916666666667,0.925555555555556,0.925,0.95,1,1,0.866666666666667,0.866666666666667,0.866868055555556,0.930916666666667,0.925555555555556,0.925,0.95,1,1,0.866666666666667,0.866666666666667,0.866868055555556,0.930916666666667,0.925555555555556,0.925,0.95,1,1
"3",0.916666666666667,0.917916666666667,0.918333333333333,0.947583333333333,0.947222222222222,0.965277777777778,0.984722222222222,0.966666666666667,1,0.916666666666667,0.917916666666667,0.918333333333333,0.947583333333333,0.947222222222222,0.965277777777778,0.984722222222222,0.966666666666667,1,0.916666666666667,0.917916666666667,0.918333333333333,0.947583333333333,0.947222222222222,0.965277777777778,0.984722222222222,0.966666666666667,1
"4",0.916666666666667,0.917777777777778,0.918444444444444,0.9475,0.946111111111111,0.963194444444444,0.983333333333333,0.966666666666667,1,0.916666666666667,0.917777777777778,0.918444444444444,0.9475,0.946111111111111,0.963194444444444,0.983333333333333,0.966666666666667,1,0.916666666666667,0.917777777777778,0.918444444444444,0.9475,0.946111111111111,0.963194444444444,0.983333333333333,0.966666666666667,1
"5",0.916666666666667,0.918055555555556,0.918229166666667,0.95,0.949444444444444,0.965277777777778,0.986111111111111,0.972222222222222,1,0.916666666666667,0.918055555555556,0.918229166666667,0.95,0.949444444444444,0.965277777777778,0.986111111111111,0.972222222222222,1,0.916666666666667,0.918055555555556,0.918229166666667,0.95,0.949444444444444,0.965277777777778,0.986111111111111,0.972222222222222,1
"6",0.716666666666667,0.717361111111111,0.717291666666667,0.791166666666667,0.791111111111111,0.808333333333333,0.781944444444444,0.752777777777778,0.833333333333333,0.716666666666667,0.717361111111111,0.717291666666667,0.791166666666667,0.791111111111111,0.808333333333333,0.781944444444444,0.752777777777778,0.833333333333333,0.716666666666667,0.717361111111111,0.717291666666667,0.791166666666667,0.791111111111111,0.808333333333333,0.781944444444444,0.752777777777778,0.833333333333333
"7",0.916666666666667,0.917222222222222,0.917319444444444,0.947166666666667,0.956666666666667,0.975694444444444,0.991666666666667,0.983333333333333,1,0.916666666666667,0.917222222222222,0.917319444444444,0.947166666666667,0.956666666666667,0.975694444444444,0.991666666666667,0.983333333333333,1,0.916666666666667,0.917222222222222,0.917319444444444,0.947166666666667,0.956666666666667,0.975694444444444,0.991666666666667,0.983333333333333,1
"8",0.933333333333333,0.933333333333333,0.933541666666667,1,1,1,1,1,1,0.933333333333333,0.933333333333333,0.933541666666667,1,1,1,1,1,1,0.933333333333333,0.933333333333333,0.933541666666667,1,1,1,1,1,1
"9",0.933333333333333,0.933333333333333,0.933618055555556,1,1,1,1,1,1,0.933333333333333,0.933333333333333,0.933618055555556,1,1,1,1,1,1,0.933333333333333,0.933333333333333,0.933618055555556,1,1,1,1,1,1
"10",0.716666666666667,0.716805555555556,0.717173611111111,0.761583333333333,0.766111111111111,0.771527777777778,0.758333333333333,0.761111111111111,0.833333333333333,0.716666666666667,0.716805555555556,0.717173611111111,0.761583333333333,0.766111111111111,0.771527777777778,0.758333333333333,0.761111111111111,0.833333333333333,0.716666666666667,0.716805555555556,0.717173611111111,0.761583333333333,0.766111111111111,0.771527777777778,0.758333333333333,0.761111111111111,0.833333333333333
