"","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety"
"1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3",0.5,0.500833333333333,0.501847222222222,0.6285,0.603333333333333,0.661111111111111,0.577777777777778,0.6,0.666666666666667,0.5,0.500833333333333,0.501847222222222,0.6285,0.603333333333333,0.661111111111111,0.577777777777778,0.6,0.666666666666667,0.5,0.500833333333333,0.501847222222222,0.6285,0.603333333333333,0.661111111111111,0.577777777777778,0.6,0.666666666666667
"4",0.5,0.501388888888889,0.500791666666667,0.629333333333333,0.61,0.670833333333333,0.575,0.6,0.666666666666667,0.5,0.501388888888889,0.500791666666667,0.629333333333333,0.61,0.670833333333333,0.575,0.6,0.666666666666667,0.5,0.501388888888889,0.500791666666667,0.629333333333333,0.61,0.670833333333333,0.575,0.6,0.666666666666667
"5",0.8,0.805555555555556,0.806722222222222,0.877833333333333,0.861111111111111,0.881944444444444,0.927777777777778,1,1,0.8,0.805555555555556,0.806722222222222,0.877833333333333,0.861111111111111,0.881944444444444,0.927777777777778,1,1,0.8,0.805555555555556,0.806722222222222,0.877833333333333,0.861111111111111,0.881944444444444,0.927777777777778,1,1
"6",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7",0.833333333333333,0.836666666666667,0.836916666666667,0.882333333333333,0.875555555555556,0.901388888888889,0.922222222222222,1,1,0.833333333333333,0.836666666666667,0.836916666666667,0.882333333333333,0.875555555555556,0.901388888888889,0.922222222222222,1,1,0.833333333333333,0.836666666666667,0.836916666666667,0.882333333333333,0.875555555555556,0.901388888888889,0.922222222222222,1,1
"8",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"12",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14",0.9,0.896944444444444,0.896027777777778,0.913833333333333,0.912222222222222,0.923611111111111,0.894444444444444,0.9,0.666666666666667,0.9,0.896944444444444,0.896027777777778,0.913833333333333,0.912222222222222,0.923611111111111,0.894444444444444,0.9,0.666666666666667,0.9,0.896944444444444,0.896027777777778,0.913833333333333,0.912222222222222,0.923611111111111,0.894444444444444,0.9,0.666666666666667
"15",0.5,0.505,0.503569444444445,0.506166666666667,0.511111111111111,0.516666666666667,0.516666666666667,0.511111111111111,1,0.5,0.505,0.503569444444445,0.506166666666667,0.511111111111111,0.516666666666667,0.516666666666667,0.511111111111111,1,0.5,0.505,0.503569444444445,0.506166666666667,0.511111111111111,0.516666666666667,0.516666666666667,0.511111111111111,1
"16",0.933333333333333,0.933333333333333,0.934208333333333,0.968,0.971111111111111,0.956944444444444,1,1,1,0.933333333333333,0.933333333333333,0.934208333333333,0.968,0.971111111111111,0.956944444444444,1,1,1,0.933333333333333,0.933333333333333,0.934208333333333,0.968,0.971111111111111,0.956944444444444,1,1,1
"17",0.9,0.901944444444444,0.902125,0.912166666666667,0.895555555555556,0.875,0.927777777777778,0.916666666666667,1,0.9,0.901944444444444,0.902125,0.912166666666667,0.895555555555556,0.875,0.927777777777778,0.916666666666667,1,0.9,0.901944444444444,0.902125,0.912166666666667,0.895555555555556,0.875,0.927777777777778,0.916666666666667,1
"18",0.9,0.901111111111111,0.899736111111111,0.927,0.931111111111111,0.930555555555556,0.95,1,1,0.9,0.901111111111111,0.899736111111111,0.927,0.931111111111111,0.930555555555556,0.95,1,1,0.9,0.901111111111111,0.899736111111111,0.927,0.931111111111111,0.930555555555556,0.95,1,1
"19",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21",0.6,0.6,0.600861111111111,0.5995,0.632222222222222,0.631944444444444,0.588888888888889,0.533333333333333,1,0.6,0.6,0.600861111111111,0.5995,0.632222222222222,0.631944444444444,0.588888888888889,0.533333333333333,1,0.6,0.6,0.600861111111111,0.5995,0.632222222222222,0.631944444444444,0.588888888888889,0.533333333333333,1
"22",0.633333333333333,0.630277777777778,0.630666666666667,0.624666666666667,0.637777777777778,0.629166666666667,0.619444444444444,0.577777777777778,1,0.633333333333333,0.630277777777778,0.630666666666667,0.624666666666667,0.637777777777778,0.629166666666667,0.619444444444444,0.577777777777778,1,0.633333333333333,0.630277777777778,0.630666666666667,0.624666666666667,0.637777777777778,0.629166666666667,0.619444444444444,0.577777777777778,1
"23",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"25",0.633333333333333,0.63,0.631597222222222,0.747333333333333,0.752222222222222,0.726388888888889,0.752777777777778,0.766666666666667,0.666666666666667,0.633333333333333,0.63,0.631597222222222,0.747333333333333,0.752222222222222,0.726388888888889,0.752777777777778,0.766666666666667,0.666666666666667,0.633333333333333,0.63,0.631597222222222,0.747333333333333,0.752222222222222,0.726388888888889,0.752777777777778,0.766666666666667,0.666666666666667
"26",0.6,0.597222222222222,0.598958333333333,0.732166666666667,0.748888888888889,0.719444444444444,0.763888888888889,0.777777777777778,0.666666666666667,0.6,0.597222222222222,0.598958333333333,0.732166666666667,0.748888888888889,0.719444444444444,0.763888888888889,0.777777777777778,0.666666666666667,0.6,0.597222222222222,0.598958333333333,0.732166666666667,0.748888888888889,0.719444444444444,0.763888888888889,0.777777777777778,0.666666666666667
"27",0.633333333333333,0.632777777777778,0.635416666666667,0.750833333333333,0.767777777777778,0.748611111111111,0.786111111111111,0.811111111111111,0.666666666666667,0.633333333333333,0.632777777777778,0.635416666666667,0.750833333333333,0.767777777777778,0.748611111111111,0.786111111111111,0.811111111111111,0.666666666666667,0.633333333333333,0.632777777777778,0.635416666666667,0.750833333333333,0.767777777777778,0.748611111111111,0.786111111111111,0.811111111111111,0.666666666666667
"28",0.833333333333333,0.834444444444444,0.835291666666667,0.866666666666667,0.867777777777778,0.844444444444444,0.869444444444444,0.855555555555556,0.666666666666667,0.833333333333333,0.834444444444444,0.835291666666667,0.866666666666667,0.867777777777778,0.844444444444444,0.869444444444444,0.855555555555556,0.666666666666667,0.833333333333333,0.834444444444444,0.835291666666667,0.866666666666667,0.867777777777778,0.844444444444444,0.869444444444444,0.855555555555556,0.666666666666667
"29",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"30",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"31",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"32",0.866666666666667,0.868055555555556,0.868680555555556,0.886333333333333,0.886666666666667,0.859722222222222,0.902777777777778,0.922222222222222,1,0.866666666666667,0.868055555555556,0.868680555555556,0.886333333333333,0.886666666666667,0.859722222222222,0.902777777777778,0.922222222222222,1,0.866666666666667,0.868055555555556,0.868680555555556,0.886333333333333,0.886666666666667,0.859722222222222,0.902777777777778,0.922222222222222,1
"33",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"34",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"35",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"36",0.866666666666667,0.870277777777778,0.870902777777778,0.8875,0.893333333333333,0.8625,0.905555555555556,0.927777777777778,1,0.866666666666667,0.870277777777778,0.870902777777778,0.8875,0.893333333333333,0.8625,0.905555555555556,0.927777777777778,1,0.866666666666667,0.870277777777778,0.870902777777778,0.8875,0.893333333333333,0.8625,0.905555555555556,0.927777777777778,1
"37",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"38",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"39",0.6,0.604722222222222,0.603388888888889,0.701166666666667,0.68,0.680555555555556,0.736111111111111,0.833333333333333,1,0.6,0.604722222222222,0.603388888888889,0.701166666666667,0.68,0.680555555555556,0.736111111111111,0.833333333333333,1,0.6,0.604722222222222,0.603388888888889,0.701166666666667,0.68,0.680555555555556,0.736111111111111,0.833333333333333,1
"40",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",0.7,0.701666666666667,0.699944444444444,0.749833333333333,0.73,0.727777777777778,0.786111111111111,0.755555555555556,0.666666666666667,0.7,0.701666666666667,0.699944444444444,0.749833333333333,0.73,0.727777777777778,0.786111111111111,0.755555555555556,0.666666666666667,0.7,0.701666666666667,0.699944444444444,0.749833333333333,0.73,0.727777777777778,0.786111111111111,0.755555555555556,0.666666666666667
"42",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43",0.6,0.599444444444444,0.599527777777778,0.527666666666667,0.514444444444444,0.559722222222222,0.616666666666667,0.655555555555556,0.666666666666667,0.6,0.599444444444444,0.599527777777778,0.527666666666667,0.514444444444444,0.559722222222222,0.616666666666667,0.655555555555556,0.666666666666667,0.6,0.599444444444444,0.599527777777778,0.527666666666667,0.514444444444444,0.559722222222222,0.616666666666667,0.655555555555556,0.666666666666667
"44",0.6,0.598611111111111,0.598736111111111,0.524666666666667,0.517777777777778,0.552777777777778,0.6,0.644444444444444,0.666666666666667,0.6,0.598611111111111,0.598736111111111,0.524666666666667,0.517777777777778,0.552777777777778,0.6,0.644444444444444,0.666666666666667,0.6,0.598611111111111,0.598736111111111,0.524666666666667,0.517777777777778,0.552777777777778,0.6,0.644444444444444,0.666666666666667
"45",0.6,0.598333333333333,0.598013888888889,0.525666666666667,0.504444444444444,0.575,0.602777777777778,0.644444444444444,0.666666666666667,0.6,0.598333333333333,0.598013888888889,0.525666666666667,0.504444444444444,0.575,0.602777777777778,0.644444444444444,0.666666666666667,0.6,0.598333333333333,0.598013888888889,0.525666666666667,0.504444444444444,0.575,0.602777777777778,0.644444444444444,0.666666666666667
"46",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"47",0.866666666666667,0.864722222222222,0.864055555555556,0.8885,0.908888888888889,0.8875,0.961111111111111,0.944444444444444,1,0.866666666666667,0.864722222222222,0.864055555555556,0.8885,0.908888888888889,0.8875,0.961111111111111,0.944444444444444,1,0.866666666666667,0.864722222222222,0.864055555555556,0.8885,0.908888888888889,0.8875,0.961111111111111,0.944444444444444,1
"48",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"49",0.766666666666667,0.761944444444444,0.761944444444444,0.781666666666667,0.81,0.826388888888889,0.841666666666667,0.905555555555556,1,0.766666666666667,0.761944444444444,0.761944444444444,0.781666666666667,0.81,0.826388888888889,0.841666666666667,0.905555555555556,1,0.766666666666667,0.761944444444444,0.761944444444444,0.781666666666667,0.81,0.826388888888889,0.841666666666667,0.905555555555556,1
"50",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
