"","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety"
"1",0.65,0.65,0.649944444444444,0.707583333333333,0.714444444444444,0.741666666666667,0.775,0.769444444444444,0.833333333333333,0.65,0.65,0.649944444444444,0.707583333333333,0.714444444444444,0.741666666666667,0.775,0.769444444444444,0.833333333333333,0.65,0.65,0.649944444444444,0.707583333333333,0.714444444444444,0.741666666666667,0.775,0.769444444444444,0.833333333333333
"2",0.766666666666667,0.766666666666667,0.767034722222222,0.807833333333333,0.806666666666667,0.823611111111111,0.819444444444444,0.775,0.833333333333333,0.766666666666667,0.766666666666667,0.767034722222222,0.807833333333333,0.806666666666667,0.823611111111111,0.819444444444444,0.775,0.833333333333333,0.766666666666667,0.766666666666667,0.767034722222222,0.807833333333333,0.806666666666667,0.823611111111111,0.819444444444444,0.775,0.833333333333333
"3",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4",0.683333333333333,0.68,0.680923611111111,0.719916666666667,0.711111111111111,0.734027777777778,0.75,0.85,1,0.683333333333333,0.68,0.680923611111111,0.719916666666667,0.711111111111111,0.734027777777778,0.75,0.85,1,0.683333333333333,0.68,0.680923611111111,0.719916666666667,0.711111111111111,0.734027777777778,0.75,0.85,1
"5",0.833333333333333,0.830972222222222,0.83125,0.861083333333333,0.866666666666667,0.857638888888889,0.831944444444444,0.922222222222222,1,0.833333333333333,0.830972222222222,0.83125,0.861083333333333,0.866666666666667,0.857638888888889,0.831944444444444,0.922222222222222,1,0.833333333333333,0.830972222222222,0.83125,0.861083333333333,0.866666666666667,0.857638888888889,0.831944444444444,0.922222222222222,1
"6",0.6,0.6,0.600993055555556,0.638583333333333,0.631111111111111,0.607638888888889,0.620833333333333,0.683333333333333,0.666666666666667,0.6,0.6,0.600993055555556,0.638583333333333,0.631111111111111,0.607638888888889,0.620833333333333,0.683333333333333,0.666666666666667,0.6,0.6,0.600993055555556,0.638583333333333,0.631111111111111,0.607638888888889,0.620833333333333,0.683333333333333,0.666666666666667
"7",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8",0.65,0.65,0.650048611111111,0.656416666666667,0.671666666666667,0.688888888888889,0.783333333333333,0.75,0.833333333333333,0.65,0.65,0.650048611111111,0.656416666666667,0.671666666666667,0.688888888888889,0.783333333333333,0.75,0.833333333333333,0.65,0.65,0.650048611111111,0.656416666666667,0.671666666666667,0.688888888888889,0.783333333333333,0.75,0.833333333333333
"9",0.666666666666667,0.665833333333333,0.664395833333333,0.688833333333333,0.695555555555555,0.695138888888889,0.772222222222222,0.752777777777778,0.833333333333333,0.666666666666667,0.665833333333333,0.664395833333333,0.688833333333333,0.695555555555555,0.695138888888889,0.772222222222222,0.752777777777778,0.833333333333333,0.666666666666667,0.665833333333333,0.664395833333333,0.688833333333333,0.695555555555555,0.695138888888889,0.772222222222222,0.752777777777778,0.833333333333333
"10",0.666666666666667,0.668888888888889,0.669111111111111,0.684166666666667,0.691666666666667,0.715972222222222,0.770833333333333,0.752777777777778,0.833333333333333,0.666666666666667,0.668888888888889,0.669111111111111,0.684166666666667,0.691666666666667,0.715972222222222,0.770833333333333,0.752777777777778,0.833333333333333,0.666666666666667,0.668888888888889,0.669111111111111,0.684166666666667,0.691666666666667,0.715972222222222,0.770833333333333,0.752777777777778,0.833333333333333
"11",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"12",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13",0.966666666666667,0.966666666666667,0.966645833333333,0.968333333333333,0.973888888888889,0.966666666666667,0.973611111111111,1,1,0.966666666666667,0.966666666666667,0.966645833333333,0.968333333333333,0.973888888888889,0.966666666666667,0.973611111111111,1,1,0.966666666666667,0.966666666666667,0.966645833333333,0.968333333333333,0.973888888888889,0.966666666666667,0.973611111111111,1,1
"14",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"15",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"16",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
